serviceappointment_id,created_date,appointment_date,status,arrival_window_start_time,arrival_window_end_time,on_site,service_territory,work_type,customer_home,serviceresource_id
7000002b7z0AAA,2022-09-15,2022-10-17,completed,2022-10-17 12:00:00,2022-10-17 14:00:00,2022-10-17 13:28:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002c3eYAAQ,2022-10-07,2022-10-19,completed,2022-10-19 10:00:00,2022-10-19 12:00:00,2022-10-19 11:27:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002cGDqAAM,2022-10-12,2022-10-17,completed,2022-10-17 10:00:00,2022-10-17 12:00:00,2022-10-17 11:19:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bM1JAAU,2022-09-21,2022-10-04,completed,2022-10-04 10:00:00,2022-10-04 12:00:00,2022-10-04 11:17:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002aiGiAAI,2022-09-05,2022-10-06,completed,2022-10-06 12:00:00,2022-10-06 14:00:00,2022-10-06 14:24:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002be3wAAA,2022-09-28,2022-10-18,completed,2022-10-18 10:00:00,2022-10-18 12:00:00,2022-10-18 11:02:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002cMfgAAE,2022-10-14,2022-10-17,completed,2022-10-17 08:00:00,2022-10-17 10:00:00,2022-10-17 08:53:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bMi3AAE,2022-09-21,2022-10-04,cannot start,2022-10-04 06:00:00,2022-10-04 08:00:00,2022-10-04 07:31:00,T-Noord-Holland-Noord,installation,0,Y000000TlrySAC
7000002b7SpAAI,2022-09-15,2022-10-17,completed,2022-10-17 06:00:00,2022-10-17 08:00:00,2022-10-17 07:10:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002aoh6AAA,2022-09-07,2022-10-14,completed,2022-10-14 10:00:00,2022-10-14 12:00:00,2022-10-14 11:47:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002a66TAAQ,2022-08-17,2022-10-03,cannot start,2022-10-03 06:00:00,2022-10-03 08:00:00,2022-10-03 06:26:00,T-Noord-Holland-Noord,installation,0,Y000000TlrySAC
7000002b4YfAAI,2022-09-14,2022-10-17,cannot start,2022-10-17 06:00:00,2022-10-17 08:00:00,2022-10-17 08:33:00,T-Noord-Holland-Noord,installation,0,Y000000TlrySAC
7000002beOMAAY,2022-09-28,2022-10-11,completed,2022-10-11 12:00:00,2022-10-11 14:00:00,2022-10-11 12:30:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bLtZAAU,2022-09-21,2022-10-10,cannot start,2022-10-10 08:00:00,2022-10-10 10:00:00,2022-10-10 10:11:00,T-Noord-Holland-Noord,installation,0,Y000000TlrySAC
7000002bQFtAAM,2022-09-22,2022-10-11,completed,2022-10-11 06:00:00,2022-10-11 08:00:00,2022-10-11 07:22:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bKBgAAM,2022-09-21,2022-10-04,completed,2022-10-04 10:00:00,2022-10-04 12:00:00,2022-10-04 10:37:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002b7eqAAA,2022-09-15,2022-10-17,completed,2022-10-17 12:00:00,2022-10-17 14:00:00,2022-10-17 13:36:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bQahAAE,2022-09-22,2022-10-10,cannot start,2022-10-10 06:00:00,2022-10-10 08:00:00,2022-10-10 07:52:00,T-Noord-Holland-Noord,repair,0,Y000000TlrySAC
7000002bPw3AAE,2022-09-22,2022-10-13,completed,2022-10-13 10:00:00,2022-10-13 12:00:00,2022-10-13 11:34:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bmM4AAI,2022-09-30,2022-10-14,completed,2022-10-14 06:00:00,2022-10-14 08:00:00,2022-10-14 07:52:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002ac8cAAA,2022-09-01,2022-10-06,completed,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 10:56:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bhEjAAI,2022-09-29,2022-10-18,cannot start,2022-10-18 06:00:00,2022-10-18 08:00:00,2022-10-18 07:19:00,T-Noord-Holland-Noord,installation,0,Y000000TlrySAC
7000002ZniUAAS,2022-08-09,2022-10-04,completed,2022-10-04 10:00:00,2022-10-04 12:00:00,2022-10-04 11:51:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002aZhFAAU,2022-08-31,2022-10-11,cannot start,2022-10-11 06:00:00,2022-10-11 08:00:00,2022-10-11 06:47:00,T-Noord-Holland-Noord,installation,0,Y000000TlrySAC
7000002bpJ8AAI,2022-10-03,2022-10-12,completed,2022-10-12 10:00:00,2022-10-12 12:00:00,2022-10-12 11:29:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bGrAAAU,2022-09-20,2022-10-21,completed,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 12:23:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bSVPAA2,2022-09-23,2022-10-06,completed,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 11:08:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bb30AAA,2022-09-27,2022-10-03,completed,2022-10-03 08:00:00,2022-10-03 10:00:00,2022-10-03 09:45:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bblMAAQ,2022-09-27,2022-10-03,cannot start,2022-10-03 10:00:00,2022-10-03 12:00:00,2022-10-03 11:22:00,T-Noord-Holland-Noord,repair,0,Y000000TlrySAC
7000002aiQcAAI,2022-09-05,2022-10-03,cannot start,2022-10-03 06:00:00,2022-10-03 08:00:00,2022-10-03 08:03:00,T-Noord-Holland-Noord,installation,0,Y000000TlrySAC
7000002bM5QAAU,2022-09-21,2022-10-11,completed,2022-10-11 06:00:00,2022-10-11 08:00:00,2022-10-11 07:53:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002c1IzAAI,2022-10-06,2022-10-11,completed,2022-10-11 10:00:00,2022-10-11 12:00:00,2022-10-11 11:45:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bqv3AAA,2022-10-03,2022-10-12,completed,2022-10-12 12:00:00,2022-10-12 14:00:00,2022-10-12 14:10:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002c7IMAAY,2022-10-10,2022-10-11,completed,2022-10-11 08:00:00,2022-10-11 10:00:00,2022-10-11 08:53:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bMcUAAU,2022-09-21,2022-10-18,completed,2022-10-18 12:00:00,2022-10-18 14:00:00,2022-10-18 14:22:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bZ41AAE,2022-09-26,2022-10-13,completed,2022-10-13 10:00:00,2022-10-13 12:00:00,2022-10-13 10:41:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002cCV6AAM,2022-10-11,2022-10-13,completed,2022-10-13 12:00:00,2022-10-13 14:00:00,2022-10-13 12:57:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002av8SAAQ,2022-09-10,2022-10-10,completed,2022-10-10 12:00:00,2022-10-10 14:00:00,2022-10-10 12:12:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bD9KAAU,2022-09-19,2022-10-13,completed,2022-10-13 06:00:00,2022-10-13 08:00:00,2022-10-13 06:08:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bYclAAE,2022-09-26,2022-10-14,completed,2022-10-14 12:00:00,2022-10-14 14:00:00,2022-10-14 12:02:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bplRAAQ,2022-10-03,2022-10-12,completed,2022-10-12 08:00:00,2022-10-12 10:00:00,2022-10-12 09:22:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002c09rAAA,2022-10-06,2022-10-10,cannot start,2022-10-10 10:00:00,2022-10-10 12:00:00,2022-10-10 12:21:00,T-Noord-Holland-Noord,repair,0,Y000000TlrySAC
7000002baqpAAA,2022-09-27,2022-10-14,completed,2022-10-14 12:00:00,2022-10-14 14:00:00,2022-10-14 13:46:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bc4xAAA,2022-09-27,2022-10-05,cannot start,2022-10-05 12:00:00,2022-10-05 14:00:00,2022-10-05 14:35:00,T-Noord-Holland-Noord,installation,0,Y000000TlrySAC
7000002astGAAQ,2022-09-09,2022-10-10,completed,2022-10-10 12:00:00,2022-10-10 14:00:00,2022-10-10 12:33:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002aZXPAA2,2022-08-31,2022-10-12,completed,2022-10-12 06:00:00,2022-10-12 08:00:00,2022-10-12 06:32:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002c3TgAAI,2022-10-07,2022-10-12,completed,2022-10-12 06:00:00,2022-10-12 08:00:00,2022-10-12 07:12:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bY3bAAE,2022-09-26,2022-10-04,completed,2022-10-04 12:00:00,2022-10-04 14:00:00,2022-10-04 12:10:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bAUyAAM,2022-09-16,2022-10-06,completed,2022-10-06 12:00:00,2022-10-06 14:00:00,2022-10-06 13:50:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002c0x3AAA,2022-10-06,2022-10-19,completed,2022-10-19 10:00:00,2022-10-19 12:00:00,2022-10-19 10:42:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002a69wAAA,2022-08-17,2022-10-03,completed,2022-10-03 12:00:00,2022-10-03 14:00:00,2022-10-03 13:44:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bEYaAAM,2022-09-19,2022-10-19,completed,2022-10-19 06:00:00,2022-10-19 08:00:00,2022-10-19 08:12:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bzkrAAA,2022-10-06,2022-10-11,completed,2022-10-11 08:00:00,2022-10-11 10:00:00,2022-10-11 09:21:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bEz7AAE,2022-09-19,2022-10-05,completed,2022-10-05 08:00:00,2022-10-05 08:36:00,2022-10-05 10:30:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002atd9AAA,2022-09-09,2022-10-10,completed,2022-10-10 06:00:00,2022-10-10 08:00:00,2022-10-10 06:44:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002b4suAAA,2022-09-14,2022-10-12,cannot start,2022-10-12 12:00:00,2022-10-12 14:00:00,2022-10-12 12:42:00,T-Noord-Holland-Noord,repair,0,Y000000TlrySAC
7000002bdewAAA,2022-09-28,2022-10-17,completed,2022-10-17 12:00:00,2022-10-17 14:00:00,2022-10-17 12:13:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bO2OAAU,2022-09-22,2022-10-21,completed,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 08:17:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bK2yAAE,2022-09-21,2022-10-14,completed,2022-10-14 06:00:00,2022-10-14 08:00:00,2022-10-14 06:00:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bOafAAE,2022-09-22,2022-10-04,completed,2022-10-04 08:00:00,2022-10-04 10:00:00,2022-10-04 09:07:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002bdmRAAQ,2022-09-28,2022-10-18,completed,2022-10-18 10:00:00,2022-10-18 12:00:00,2022-10-18 11:21:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002b9YLAAY,2022-09-16,2022-10-10,completed,2022-10-10 06:00:00,2022-10-10 08:00:00,2022-10-10 08:08:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bMSaAAM,2022-09-21,2022-10-21,cannot start,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 06:15:00,T-Noord-Holland-Noord,installation,0,Y000000TlrySAC
7000002bKwXAAU,2022-09-21,2022-10-12,completed,2022-10-12 06:00:00,2022-10-12 08:00:00,2022-10-12 08:12:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bQfNAAU,2022-09-22,2022-10-11,completed,2022-10-11 06:00:00,2022-10-11 08:00:00,2022-10-11 06:53:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002btOvAAI,2022-10-04,2022-10-11,completed,2022-10-11 12:00:00,2022-10-11 14:00:00,2022-10-11 13:11:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bhF3AAI,2022-09-29,2022-10-04,completed,2022-10-04 10:00:00,2022-10-04 12:00:00,2022-10-04 10:40:00,T-Noord-Holland-Noord,repair,1,Y000000TlrySAC
7000002bx5mAAA,2022-10-05,2022-10-11,completed,2022-10-11 06:00:00,2022-10-11 08:00:00,2022-10-11 06:25:00,T-Noord-Holland-Noord,installation,1,Y000000TlrySAC
7000002aTyzAAE,2022-08-29,2022-10-06,completed,2022-10-06 08:00:00,2022-10-06 10:00:00,2022-10-06 09:52:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002abemAAA,2022-09-01,2022-10-21,completed,2022-10-21 12:00:00,2022-10-21 14:00:00,2022-10-21 14:33:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002agVuAAI,2022-09-04,2022-10-06,completed,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 11:03:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002ahjiAAA,2022-09-05,2022-10-11,completed,2022-10-11 06:00:00,2022-10-11 08:00:00,2022-10-11 06:46:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002ahyTAAQ,2022-09-05,2022-10-15,completed,2022-10-15 10:00:00,2022-10-15 12:00:00,2022-10-15 11:37:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002aiDYAAY,2022-09-05,2022-10-14,completed,2022-10-14 06:00:00,2022-10-14 08:00:00,2022-10-14 06:50:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002aigzAAA,2022-09-05,2022-10-15,completed,2022-10-15 06:00:00,2022-10-15 08:00:00,2022-10-15 06:47:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002amr8AAA,2022-09-07,2022-10-11,completed,2022-10-11 12:00:00,2022-10-11 14:00:00,2022-10-11 13:15:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002atgcAAA,2022-09-09,2022-10-12,completed,2022-10-12 12:00:00,2022-10-12 14:00:00,2022-10-12 12:31:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002auxeAAA,2022-09-10,2022-10-12,completed,2022-10-12 14:00:00,2022-10-12 16:00:00,2022-10-12 16:04:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002b18YAAQ,2022-09-13,2022-10-13,completed,2022-10-13 12:00:00,2022-10-13 14:00:00,2022-10-13 12:31:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002b4tnAAA,2022-09-14,2022-10-07,completed,2022-10-07 10:00:00,2022-10-07 12:00:00,2022-10-07 12:29:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bKKYAA2,2022-09-21,2022-10-20,completed,2022-10-20 08:00:00,2022-10-20 10:00:00,2022-10-20 09:04:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bR0aAAE,2022-09-22,2022-10-19,completed,2022-10-19 10:00:00,2022-10-19 12:00:00,2022-10-19 11:30:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bXqwAAE,2022-09-26,2022-10-21,completed,2022-10-21 10:00:00,2022-10-21 12:00:00,2022-10-21 10:33:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002cP8zAAE,2022-10-17,2022-10-18,completed,2022-10-18 12:00:00,2022-10-18 14:00:00,2022-10-18 13:07:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002aeYDAAY,2022-09-02,2022-10-07,completed,2022-10-07 10:00:00,2022-10-07 12:00:00,2022-10-07 10:57:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bXaKAAU,2022-09-26,2022-10-20,completed,2022-10-20 12:00:00,2022-10-20 14:00:00,2022-10-20 13:29:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002aZkJAAU,2022-08-31,2022-10-06,completed,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 12:32:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002b8RTAAY,2022-09-16,2022-10-22,completed,2022-10-22 12:00:00,2022-10-22 14:00:00,2022-10-22 13:40:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bQeUAAU,2022-09-22,2022-10-18,completed,2022-10-18 14:00:00,2022-10-18 16:00:00,2022-10-18 14:47:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bMeGAAU,2022-09-21,2022-10-22,completed,2022-10-22 10:00:00,2022-10-22 12:00:00,2022-10-22 11:18:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bMUzAAM,2022-09-21,2022-10-13,cannot start,2022-10-13 12:00:00,2022-10-13 14:00:00,2022-10-13 13:27:00,T-Noord-Brabant-Midden,installation,0,v000000TpKzCAK
7000002bEWoAAM,2022-09-19,2022-10-22,completed,2022-10-22 08:00:00,2022-10-22 10:00:00,2022-10-22 08:33:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002abXvAAI,2022-09-01,2022-10-11,completed,2022-10-11 16:00:00,2022-10-11 18:00:00,2022-10-11 15:57:00,T-Utrecht-Zuid,repair,1,v000000TpKzCAK
7000002aZX5AAM,2022-08-31,2022-10-20,completed,2022-10-20 14:00:00,2022-10-20 16:00:00,2022-10-20 15:59:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bVSEAA2,2022-09-24,2022-10-11,completed,2022-10-11 10:00:00,2022-10-11 12:00:00,2022-10-11 11:48:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002aoXGAAY,2022-09-07,2022-10-07,completed,2022-10-07 10:00:00,2022-10-07 12:00:00,2022-10-07 11:09:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002borsAAA,2022-10-03,2022-10-19,completed,2022-10-19 12:00:00,2022-10-19 14:00:00,2022-10-19 12:30:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002b9TfAAI,2022-09-16,2022-10-15,completed,2022-10-15 12:00:00,2022-10-15 14:00:00,2022-10-15 12:25:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002bpDjAAI,2022-10-03,2022-10-11,completed,2022-10-11 14:00:00,2022-10-11 16:00:00,2022-10-11 14:50:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002awriAAA,2022-09-12,2022-10-13,completed,2022-10-13 12:00:00,2022-10-13 14:00:00,2022-10-13 13:35:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bMT8AAM,2022-09-21,2022-10-18,cannot start,2022-10-18 14:00:00,2022-10-18 16:00:00,2022-10-18 14:03:00,T-Noord-Brabant-Midden,installation,0,v000000TpKzCAK
7000002bEXrAAM,2022-09-19,2022-10-19,completed,2022-10-19 08:00:00,2022-10-19 10:00:00,2022-10-19 08:16:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002awBwAAI,2022-09-12,2022-10-13,completed,2022-10-13 14:00:00,2022-10-13 16:00:00,2022-10-13 15:40:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002aap0AAA,2022-09-01,2022-10-21,completed,2022-10-21 06:00:00,2022-10-21 08:00:00,2022-10-21 06:21:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002ablnAAA,2022-09-01,2022-10-06,completed,2022-10-06 14:00:00,2022-10-06 16:00:00,2022-10-06 14:20:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002c4V8AAI,2022-10-07,2022-10-19,completed,2022-10-19 14:00:00,2022-10-19 16:00:00,2022-10-19 15:53:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002ak0HAAQ,2022-09-06,2022-10-07,completed,2022-10-07 08:00:00,2022-10-07 10:00:00,2022-10-07 08:48:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002apmvAAA,2022-09-08,2022-10-06,completed,2022-10-06 08:00:00,2022-10-06 10:00:00,2022-10-06 09:13:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002atqwAAA,2022-09-09,2022-10-12,completed,2022-10-12 06:00:00,2022-10-12 08:00:00,2022-10-12 07:46:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002b1PKAAY,2022-09-13,2022-10-14,completed,2022-10-14 10:00:00,2022-10-14 12:00:00,2022-10-14 11:16:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002awLmAAI,2022-09-12,2022-10-13,completed,2022-10-13 10:00:00,2022-10-13 12:00:00,2022-10-13 10:18:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002b9saAAA,2022-09-16,2022-10-19,completed,2022-10-19 08:00:00,2022-10-19 10:00:00,2022-10-19 09:15:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002b4hIAAQ,2022-09-14,2022-10-13,cannot start,2022-10-13 14:00:00,2022-10-13 16:00:00,2022-10-13 16:27:00,T-Noord-Brabant-Midden,repair,0,v000000TpKzCAK
7000002awW6AAI,2022-09-12,2022-10-15,completed,2022-10-15 08:00:00,2022-10-15 10:00:00,2022-10-15 09:03:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002bIrVAAU,2022-09-20,2022-10-12,completed,2022-10-12 14:00:00,2022-10-12 16:00:00,2022-10-12 15:14:00,T-Utrecht-Zuid,installation,1,v000000TpKzCAK
7000002bnipAAA,2022-10-01,2022-10-12,completed,2022-10-12 14:00:00,2022-10-12 16:00:00,2022-10-12 14:08:00,T-Utrecht-Zuid,installation,1,v000000TpKzCAK
7000002cfXSAAY,2022-10-21,2022-10-21,completed,2022-10-21 08:00:00,2022-10-21 10:00:00,2022-10-21 10:01:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bXG0AAM,2022-09-26,2022-10-22,completed,2022-10-22 12:00:00,2022-10-22 14:00:00,2022-10-22 13:12:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002abNCAAY,2022-09-01,2022-10-15,completed,2022-10-15 06:00:00,2022-10-15 08:00:00,2022-10-15 06:40:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002abpfAAA,2022-09-01,2022-10-06,completed,2022-10-06 14:00:00,2022-10-06 16:00:00,2022-10-06 15:07:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002b9ZTAAY,2022-09-16,2022-10-19,cannot start,2022-10-19 12:00:00,2022-10-19 14:00:00,2022-10-19 14:17:00,T-Noord-Brabant-Midden,installation,0,v000000TpKzCAK
7000002awx7AAA,2022-09-12,2022-10-19,cannot start,2022-10-19 08:00:00,2022-10-19 10:00:00,2022-10-19 10:04:00,T-Noord-Brabant-Midden,installation,0,v000000TpKzCAK
7000002aySzAAI,2022-09-12,2022-10-12,completed,2022-10-12 14:00:00,2022-10-12 16:00:00,2022-10-12 15:42:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002bYrWAAU,2022-09-26,2022-10-07,completed,2022-10-07 12:00:00,2022-10-07 14:00:00,2022-10-07 12:37:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002b9fMAAQ,2022-09-16,2022-10-19,cannot start,2022-10-19 14:00:00,2022-10-19 16:00:00,2022-10-19 14:50:00,T-Noord-Brabant-Midden,installation,0,v000000TpKzCAK
7000002aIfpAAE,2022-08-23,2022-10-07,completed,2022-10-07 06:00:00,2022-10-07 08:00:00,2022-10-07 06:02:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bl2mAAA,2022-09-30,2022-10-06,completed,2022-10-06 14:00:00,2022-10-06 16:00:00,2022-10-06 15:10:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002amcIAAQ,2022-09-07,2022-10-11,completed,2022-10-11 14:00:00,2022-10-11 16:00:00,2022-10-11 15:48:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002c8WyAAI,2022-10-10,2022-10-12,completed,2022-10-12 08:00:00,2022-10-12 10:00:00,2022-10-12 08:37:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002bcOiAAI,2022-09-28,2022-10-21,cannot start,2022-10-21 14:00:00,2022-10-21 16:00:00,2022-10-21 15:22:00,T-Noord-Brabant-Midden,installation,0,v000000TpKzCAK
7000002aYumAAE,2022-08-31,2022-10-07,cannot start,2022-10-07 06:00:00,2022-10-07 08:00:00,2022-10-07 08:10:00,T-Noord-Brabant-Midden,installation,0,v000000TpKzCAK
7000002beXYAAY,2022-09-28,2022-10-22,completed,2022-10-22 12:00:00,2022-10-22 14:00:00,2022-10-22 12:21:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002awwxAAA,2022-09-12,2022-10-14,completed,2022-10-14 10:00:00,2022-10-14 12:00:00,2022-10-14 11:59:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002bHJJAA2,2022-09-20,2022-10-20,completed,2022-10-20 06:00:00,2022-10-20 08:00:00,2022-10-20 07:02:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002ao73AAA,2022-09-07,2022-10-11,completed,2022-10-11 10:00:00,2022-10-11 12:00:00,2022-10-11 10:21:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002avlAAAQ,2022-09-12,2022-10-13,completed,2022-10-13 14:00:00,2022-10-13 16:00:00,2022-10-13 16:31:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002aH9TAAU,2022-08-23,2022-10-07,completed,2022-10-07 14:00:00,2022-10-07 16:00:00,2022-10-07 15:06:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bYkpAAE,2022-09-26,2022-10-21,completed,2022-10-21 14:00:00,2022-10-21 16:00:00,2022-10-21 15:51:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002atr6AAA,2022-09-09,2022-10-12,completed,2022-10-12 10:00:00,2022-10-12 12:00:00,2022-10-12 10:38:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
7000002bMLsAAM,2022-09-21,2022-10-06,completed,2022-10-06 10:00:00,2022-10-06 12:00:00,2022-10-06 11:01:00,T-Noord-Brabant-Midden,repair,1,v000000TpKzCAK
7000002bXCwAAM,2022-09-26,2022-10-21,completed,2022-10-21 10:00:00,2022-10-21 12:00:00,2022-10-21 12:14:00,T-Noord-Brabant-Midden,installation,1,v000000TpKzCAK
