response_id,serviceappointment_id,submitted_at,nps
who76uppyjmafv6mdjfuwho76upwi8br,7000002b6DoAAI,2022-10-19 12:43:16,4.0
inv018em1fikinvp6a531ggutlojml0p,7000002bAWzAAM,2022-10-19 10:43:55,4.0
a5vo2o73lv0wga5vo2gpu0tcwbp6msxm,7000002bMQJAA2,2022-10-21 20:17:21,9.0
v59vhw7yqhidrgvjcv59vhwwrtzt08tg,7000002bYLbAAM,2022-10-06 18:48:27,7.0
oeb5z80xkn6paee8oeb5z1vmj45vokpr,7000002bYocAAE,2022-10-10 19:07:52,3.0
y6ym4wgrbnmjq17ry62sf4krtfy7q5cd,7000002bdgYAAQ,2022-10-12 20:30:50,10.0
0qsa0j6yvsdjvc7duk01l0qsa0bpc5qr,7000002bdzGAAQ,2022-10-14 02:35:34,3.0
feve80ohdy9qao8r8520wfwpfeve80e7,7000002bm5rAAA,2022-10-29 10:31:23,8.0
103euppe1zqo7pjxj8uln8g103euppeh,7000002br3WAAQ,2022-10-05 17:20:09,8.0
dymmwehdbpwmzql3q28fdymmwehesdxv,7000002bsbjAAA,2022-10-06 18:12:05,5.0
442ihksmkebij32ni442s780kn9wwgbi,7000002cFvDAAU,2022-10-21 20:21:49,5.0
tho85xuvc69yohsqbi2otho85mv4hg6c,7000002aVbEAAU,2022-10-04 11:20:46,9.0
gumdwbzjc99e4y6bqgumvy7a6p03ogu0,7000002abXqAAI,2022-10-03 10:41:04,7.0
mjk9rhh16wxg0kcwqremjk9rn8vzjoin,7000002azD7AAI,2022-10-06 16:08:29,5.0
wjtyfe4r0g87iwjtdm21fybi6e0wdlj8,7000002bDZNAA2,2022-10-18 19:24:30,9.0
bk2ohhh5k455mly7zbk2oh1hq4t6yqs3,7000002bM3KAAU,2022-10-21 13:09:17,7.0
b7g78napc1vnigb7g74hzxa5m8mqvh7d,7000002bQpwAAE,2022-10-05 17:08:02,9.0
qbn18b5cqho8r8j7qbn1h0jjopyxwucm,7000002bT66AAE,2022-10-04 21:50:06,6.0
wt41cw2dzjrxaaulwt41cakrmitoieli,7000002bsLWAAY,2022-10-05 13:22:54,4.0
i4x0x6fboub28smlwi4x54a2l0p9gqng,7000002bvUvAAI,2022-10-20 21:53:40,8.0
sra41ww7lg7ot2sra41q9ny2ynr6zyaj,7000002c7mWAAQ,2022-10-13 13:47:59,6.0
hgk7pqkw2ce2qtgihgk7pms135a1citv,7000002cEGrAAM,2022-10-20 13:36:06,7.0
vmn19u7uv5nwkqexvmn19u7oulhmnq6q,7000002ahEfAAI,2022-10-08 16:21:47,8.0
t7ekkr3nvtdvxkzdmt7ekke0ylmcyn97,7000002akYxAAI,2022-10-19 18:51:20,8.0
wdhawmm0eoswa85lfbrvowdhawmm01j1,7000002akhfAAA,2022-10-05 18:15:28,8.0
dhqctjapkupclx2dhqplxa2pqj0cvijr,7000002b2IjAAI,2022-10-21 19:18:50,9.0
v59z4jt2px5gknnwzv59gwv5xav3erty,7000002bA6NAAU,2022-10-19 17:48:16,8.0
jsde150xsbe4fg8jsde0itsg04q6inib,7000002cBzFAAU,2022-10-13 21:44:54,4.0
o0q6wngvpnzpbo0q6wb4m37tdjp9obys,7000002akURAAY,2022-10-13 08:55:13,6.0
y3n6o8417ftr3q19zy3n6t4zj836rp9l,7000002akUbAAI,2022-10-04 13:15:25,6.0
j527yaug4jpwivib2zgpj527yavkmncn,7000002akXpAAI,2022-10-11 20:22:33,5.0
pbam3kvpv4eu5bpbhisrzujquecj1hvw,7000002akY4AAI,2022-10-06 08:14:18,2.0
ch4ckpg7ne5yql2dwl06ch4ckpg7l8w9,7000002akZHAAY,2022-10-16 08:29:14,1.0
alw1rfs0pdagmq3jxaualw1rf8i13zl7,7000002aoEjAAI,2022-10-04 13:26:28,8.0
6o37c7o70ulqo6gt2h6o376z8crswhfm,7000002b3iEAAQ,2022-10-19 13:22:50,8.0
01d7ibie119pyf0wzx01d7i7buy3robe,7000002bIcuAAE,2022-10-21 04:27:45,8.0
ko7ur6h70ovn80twpko7ujf8xi9awcvy,7000002bPGRAA2,2022-10-20 09:51:16,8.0
g67vtif719glje407g679u71vna906xu,7000002c7RJAAY,2022-10-12 15:10:23,5.0
0vpfup9bw6pp3qljr0vpfuphrl1fajp5,7000002ahUOAAY,2022-10-10 13:43:52,9.0
edzjfmz93ppz1y8nedzj3mne3rp9oh4b,7000002asw5AAA,2022-10-10 17:57:21,6.0
pwlu9y2sd078rjg005pwlu9yo6m2t3ys,7000002atyMAAQ,2022-10-10 15:53:49,5.0
0by7dzicmlq18inwh1urr0by7dzaefdx,7000002b7k5AAA,2022-10-21 19:44:54,0.0
5ivvh16jastx2gleurffe5ivv0l919bz,7000002bANEAA2,2022-10-17 12:55:10,9.0
t51lgo4tqjgdgxa4pp2tt51lgoml1r90,7000002bAfDAAU,2022-10-14 12:10:50,5.0
ne3pu4tb9vhp0tthtkgne3puonnkrp86,7000002bIrGAAU,2022-10-04 12:38:49,6.0
uow9n3iblvimlcuyhnw9uowf8ykp34lr,7000002bPvAAAU,2022-10-05 11:51:16,4.0
e7nm13jg1ldydlm8k3he7nm1ueynzcs2,7000002bc6UAAQ,2022-10-10 16:43:16,10.0
x1akzglphrr8r2oax1akzgjc07znu9og,7000002bfqCAAQ,2022-10-21 16:30:01,9.0
wj90igeddhh03pmi1wj90iget5t08kk4,7000002bvkPAAQ,2022-10-12 13:53:56,4.0
qftk6v1yxexaniwa8pxqftk6v096a6xm,7000002c3VqAAI,2022-10-18 16:38:19,7.0
thntga8il5ggxorf4o4thntga8xqq6zm,7000002c8S8AAI,2022-10-20 10:58:37,7.0
nte5ml73qos1mdatonygxp4uqg0pzays,7000002cF6jAAE,2022-10-19 15:02:07,9.0
19ukad696wecue1ufs19ukad65ujz574,7000002cMvPAAU,2022-10-19 07:52:58,5.0
7v1o0ydfdjg7v1rcf1ruhp5ovkygl785,7000002cMzvAAE,2022-10-20 13:08:22,7.0
i8quqr7dzys0lq7w9ai8qu2yxw7ee8af,7000002agQGAAY,2022-10-10 10:23:25,7.0
l95bs5ovguqf661r0972gxu6kl95bs5i,7000002ahVWAAY,2022-10-17 09:25:16,6.0
fg60bfbn9u606uppg5fg60bfbplnb9h4,7000002aktMAAQ,2022-10-11 10:09:52,3.0
51pwtdlhr85c61b51pw0z6ylt1ti4wft,7000002alHPAAY,2022-10-14 09:36:56,4.0
ldcqitf5rcawi95eyvldcqic6z9bjlmg,7000002azEKAAY,2022-10-04 15:41:37,9.0
6xq07uda8g7d67v6xq07u3krwgykl1ru,7000002bCgNAAU,2022-10-17 16:51:07,8.0
v2xloxqwyhxq110kzv2xlo1emsaucy3w,7000002bCwBAAU,2022-10-06 15:27:54,1.0
wih70idzdjulx354qwih70qmv4gcdf8p,7000002bLXsAAM,2022-10-04 15:06:45,3.0
t7nhbsfjlk1nh20mr3gt7nhb5igk27lc,7000002bLlGAAU,2022-10-04 10:02:37,9.0
1txs03oj3dr373q41txs03go7iwpml5f,7000002bMVJAA2,2022-10-04 12:09:30,1.0
w3f0x8c6f49z4t0rw3f0x8czb2d4atv3,7000002bOcHAAU,2022-10-07 13:14:03,9.0
atcqaggte0oopaty6839s4hpp8ck10jg,7000002bl3QAAQ,2022-10-15 05:05:53,8.0
76rwunj7q118twtzszb976rwunj7ptdn,7000002boyFAAQ,2022-10-19 15:48:14,10.0
ajawmwhil3y7scknb3v34ajawp538ifn,7000002bqRmAAI,2022-10-12 06:18:56,5.0
nuac9glegkjq2o5bknuai8pwp0e79c1i,7000002bwBfAAI,2022-10-21 17:25:59,5.0
za093wdj4mcs18rbza09q1mad1s2udhw,7000002c7upAAA,2022-10-17 11:16:49,8.0
13tjgbghhqk4lbs03hckbqyu13tjgbg4,7000002cC4KAAU,2022-10-14 18:35:00,3.0
3tmh8t4f6xfumcbo3tah3uvbzcerbq55,7000002ahrXAAQ,2022-10-04 12:52:28,8.0
ncc3oh5rc36muscer3ncc3ku8nmc7ztr,7000002bCVUAA2,2022-10-17 18:13:58,7.0
alw3v3c8p4lwe6n61zsalw36rd482uug,7000002bFWaAAM,2022-10-21 20:42:50,7.0
hz83icp8agfyhwtwehz83ic73z6sa3uj,7000002bMe6AAE,2022-10-11 09:32:29,3.0
kxs713fgyhxe3kkxs78zbc87fyv6m646,7000002bq2NAAQ,2022-10-10 09:30:20,8.0
s7quo0t7trnrgk1dus7quo0n3sbj3ilm,7000002bqP2AAI,2022-10-08 08:30:49,5.0
q2rdrgt0rq9gn96xq2rdrdtddk5o9ltc,7000002btNTAAY,2022-10-07 13:53:06,5.0
e3m66y8ss240h9f8ae3m66y8pueanlup,7000002ahiVAAQ,2022-10-04 11:35:02,8.0
2kny7gkv5unagp2o2knyrj47qug2z4fs,7000002b5GmAAI,2022-10-17 16:21:36,3.0
x33glebakgrw6g6vh6cx33glebde6mls,7000002b6w5AAA,2022-10-18 07:59:54,5.0
yrorwshfaeirzyevg7wayrorwsg1ec0x,7000002bF3sAAE,2022-10-18 14:53:44,7.0
rxu5s270r9bzrv0165srxu5s27077ize,7000002bdeXAAQ,2022-10-06 09:46:18,8.0
9u43evvyan1vpyosduw69u43w9kwz2l7,7000002beotAAA,2022-10-07 06:03:22,5.0
yu8jt3bclg57nwdkrcyu8j9b7jmhqgp2,7000002bpglAAA,2022-10-06 14:15:06,4.0
irrdrs4cudlpwxje8yxng6irrdrscss3,7000002btcYAAQ,2022-10-10 13:49:54,6.0
9grv8h917ewmzo4yj9grv863vhkyekvq,7000002bwa5AAA,2022-10-13 17:19:18,4.0
qcoisvr2bbi5szbbihxgp7qcoisvzzky,7000002bzMVAAY,2022-10-14 12:56:34,3.0
er603b62uilwp3ubeer6j7mnbnzx0qwc,7000002cG03AAE,2022-10-14 07:29:13,10.0
m92f59o5ygnaauupeem92f5g95adqbzz,7000002cOQOAA2,2022-10-17 20:18:49,3.0
2m3xd2hwar75ic3rhzr2m3xduqunucdx,7000002aiMkAAI,2022-10-04 14:26:29,7.0
fj8rbqjvfwdt7j2msn2fj8rbtd2o8n8s,7000002azJUAAY,2022-10-04 14:38:56,7.0
khhffdp5nub3gnw24qunakhhff2n5igr,7000002b6p4AAA,2022-10-19 10:22:04,8.0
zd75sul63i8xqwjtaauzd75sul6s0edr,7000002bAWVAA2,2022-10-04 19:11:49,7.0
uozywpu2xb90rmuozysfowszla0l2hla,7000002bCWNAA2,2022-10-19 18:41:55,10.0
tqumje3bt7auyortqumilly3bydkcdcd,7000002bHwgAAE,2022-10-29 16:09:27,7.0
daum9ygbvl2iipw7daumdy048vomko33,7000002bQ4MAAU,2022-10-06 06:00:42,8.0
ydawb4mqqv5kkc0ydan0w8d6aokaifri,7000002bTQkAAM,2022-10-07 14:08:54,10.0
y46rvc2o6tudi3gm3c3y4jklqiac0nsh,7000002benCAAQ,2022-10-03 10:02:13,9.0
gnjiin8f87627gnjibo09su2hdmfs5jy,7000002blkAAAQ,2022-10-19 11:38:26,9.0
rvht8bwojhlskm2rvht8qhytz3wfv0p2,7000002b3yvAAA,2022-10-03 22:25:07,7.0
kl77rjz1i65zzwk7kovkl77rjelo91rk,7000002bEgtAAE,2022-10-04 18:15:11,8.0
5b58dic7uekjiyu5b58dle917ifx7gof,7000002bZ6MAAU,2022-10-14 21:51:21,2.0
3r9palg2ixg0515u3r9o631404uxkohd,7000002bi88AAA,2022-10-11 14:32:53,4.0
49hybh91y1o6xdu3c37qi49hybhfhpvy,7000002bxsoAAA,2022-10-18 20:24:48,7.0
1x6kf35ynzqsxocx1x6i62fd1d1k0r8b,7000002c34fAAA,2022-10-18 20:07:37,4.0
yujsg0bi347btuc999eyujsgmrcxqd4j,7000002cCeNAAU,2022-10-16 19:15:11,8.0
8yc2zhzwzh8kbyg48ycd7ozj0ug5hx8e,7000002cPoNAAU,2022-10-21 11:30:57,4.0
2u2mu0ve0qo4hzafbxf2u2mu0vdql0nb,7000002cQ82AAE,2022-10-18 18:21:20,4.0
xhks8xciya20t9jfkfuh7xhks8jsvcbf,7000002cQYKAA2,2022-10-18 16:42:52,2.0
mb9n6gjqsrmvkmb99xag2oftcrzeevts,7000002aiWVAAY,2022-10-10 13:03:40,8.0
hdx4zv9o858osagfn9hdx4zvb18ppqsd,7000002bTQGAA2,2022-10-04 10:38:29,5.0
s8dgb14ovptwviayju38s8dgb14kltv7,7000002bX4EAAU,2022-10-11 12:25:26,7.0
xql8hctbzl5hx93unxql8hfkvzjar4dx,7000002biuMAAQ,2022-10-03 23:51:55,9.0
jzodiweir8rxzdevjzodzoyixk7zo80j,7000002bonWAAQ,2022-10-07 06:30:46,3.0
7r8m4ggwk1gu5q6tq57riqcob8alwdg3,7000002c4KeAAI,2022-10-10 13:17:05,8.0
yso3jcjn6vfw5vqm3gnfyso3jkwzlyzv,7000002c80xAAA,2022-10-13 10:16:17,3.0
p9czy86ujdc3wtfp9czyc60lzrzki44a,7000002cAqMAAU,2022-10-13 10:43:34,2.0
132a84sg2uanpcrftal1w5r132a84svw,7000002cFzPAAU,2022-10-20 07:13:26,2.0
8ivndmtg72f49d5ru5cb8ivndmns0esw,7000002bpAQAAY,2022-10-10 16:15:34,8.0
m2bs5jlghi4cnygjur3ym2bs5jl4ivy3,7000002c6MNAAY,2022-10-18 12:43:27,2.0
ir0v2346wse3q6buir0v23w2k80pdwuj,7000002cImdAAE,2022-10-19 05:21:57,3.0
xvkuwoqy3ozz1tkexvkuwonec8sby5i8,7000002cM75AAE,2022-10-17 12:01:06,5.0
02vpk3mtcnc995ub15db02vpk354r5dl,7000002cQ0SAAU,2022-10-20 14:01:44,7.0
r9y8i5wnbw8rt91rr9y8idykrg7li1ei,7000002cUP7AAM,2022-10-24 09:36:09,2.0
7mt1bbbdpfq6oflcmyb7mt1bttt5jmbq,7000002cUa5AAE,2022-10-24 12:10:44,4.0
vrk3izz1ohn504z9g2vrk3eusll3obvn,7000002cVREAA2,2022-10-19 11:32:47,7.0
3kl24gm3zcmk7h6rd756c33kl24gmzlh,7000002aiamAAA,2022-10-04 10:27:01,6.0
xdctp1gauvfnt19tq5axdctp1a411m1f,7000002av1HAAQ,2022-10-12 15:20:41,4.0
wvggn985n45ivvfqr80fwvggxavuk0uq,7000002b4LbAAI,2022-10-04 12:42:35,8.0
rzv9altd8bi705s45uf3rzv9asucsmw4,7000002b4b0AAA,2022-10-05 15:30:17,8.0
vhkv8aam6biehy8crp9vhkvkrbxtg52q,7000002bKG2AAM,2022-10-12 17:27:34,8.0
2avpvafsjns1mmsbx2avpvafxqk60g05,7000002bPGCAA2,2022-10-10 19:33:15,4.0
3cxnz2a8omdck497spt43cxnz2ajhgc1,7000002bXeCAAU,2022-10-17 17:23:13,8.0
1ofx8zeewsvwm6om8n1ofx8i5t0bm7cg,7000002bhMdAAI,2022-10-13 17:02:11,9.0
rzywnvoxy77dyzojacorzywme89tvec8,7000002bp2vAAA,2022-10-19 10:00:11,6.0
hynn8aneflontqushynn1otu10vvwk4q,7000002bpL9AAI,2022-10-18 10:37:31,10.0
ic03np1e76b8u03hf05fji1tn0ic03n4,7000002bqvIAAQ,2022-10-12 13:08:11,9.0
hrnusmp51mkj3lsnhrnpbm6i23ia8uxj,7000002bvW3AAI,2022-10-12 09:58:27,4.0
uajzl4oczcfmdm455znuajzl4ornkkyu,7000002c14iAAA,2022-10-12 11:23:30,4.0
44d2i9bizyjcd44dydczdak4u1p94x0y,7000002c9GhAAI,2022-10-13 19:45:02,4.0
k7pv9w8gic8o9675kxk7pvl79nh0e9ko,7000002awfrAAA,2022-10-04 16:36:35,7.0
85fanwqqvzpckreh7485fanwlpi9vly7,7000002bAOHAA2,2022-10-06 17:51:40,8.0
46mbkcvblhs899coziu46mbkcf1h6xrc,7000002bME8AAM,2022-10-06 15:26:05,8.0
32boygjc3uv33r4qwl32boy1vg17z998,7000002bOzBAAU,2022-10-11 14:50:45,4.0
z2j6sceruz4khs9xvnz2j6snac8jwyod,7000002bSPqAAM,2022-10-17 16:12:26,6.0
y3liggc4wg5wquc3x7ny3liggcrks4n3,7000002bTw2AAE,2022-10-13 18:37:40,4.0
adzcdi4bacbl7feiuhp3adzc2z2nr53i,7000002bVTMAA2,2022-10-11 07:55:37,7.0
0auufgm2xap2rakewg0auyg4bqgutijc,7000002bfPLAAY,2022-10-14 12:15:50,1.0
6bau1qe2pfyieb84lbe6bau1qe8i774m,7000002bikgAAA,2022-10-18 12:16:01,6.0
znouycizelvfbdqf6frwoy6iznouycis,7000002bqTYAAY,2022-10-08 16:38:31,9.0
foii1ld1aed6ityfoiiz9oz1jdh7saw6,7000002bqovAAA,2022-10-19 17:02:19,4.0
1lyczuha8i0qyx294uv1lycf1nb1snl8,7000002bvwpAAA,2022-10-06 09:13:31,3.0
pl6o0eptbi047n4pl6gorg99d0uydxbd,7000002bzYqAAI,2022-10-21 07:29:37,9.0
bnuhi6kyvm8fttwoekcf60xbnuhi6kwu,7000002ajvgAAA,2022-10-12 07:25:28,4.0
fy0is7248vowpn73fy0is7oossngjtr3,7000002b26dAAA,2022-10-04 17:39:06,9.0
zgtxvmju3r69ji4shlqm8zgtxvmaro9p,7000002bluFAAQ,2022-10-17 12:21:30,3.0
zba6lpt4bh5ei6qszba6ei87rfxr9uv8,7000002amesAAA,2022-10-05 20:13:32,9.0
ibsgnvsj8ng0dcjoz3cbyf2ibsgno1gr,7000002b1OgAAI,2022-10-05 19:29:25,7.0
uihzlt1nth7y0x8bhijuuihz015kvt25,7000002b9zHAAQ,2022-10-17 07:20:56,3.0
bz7bnjw131lvvsg71hbz7bnjo4sg57ue,7000002boeyAAA,2022-10-11 12:32:42,6.0
2sv3izmx6d867203tj2sv3izmj16bsew,7000002ak7rAAA,2022-10-18 13:43:29,3.0
tvo8hmhcyo7wz245sitvo89zyvcf6xep,7000002bSlDAAU,2022-10-05 06:41:33,9.0
o6myyniwdqok7b23txco6me23dck5qzx,7000002bWcZAAU,2022-10-13 13:49:47,8.0
dr6hc7cqsq6m1i5ndr6hc70nzrgmm1h8,7000002bbR2AAI,2022-10-21 16:35:01,8.0
kid6r7p5xol8oj5igagwtkid6r7w8un0,7000002bkkYAAQ,2022-10-19 15:11:12,9.0
rzy60lr6rn05ayq4ur20qkdrzy60lpr0,7000002bl5lAAA,2022-10-17 11:44:18,10.0
vruzxrxtfneop3hvruz8ao8re5yt9oga,7000002bmBGAAY,2022-10-14 04:33:55,9.0
6tozce1oj4fcjmsofc1y6tozce5f12ef,7000002bp30AAA,2022-10-20 13:16:48,5.0
isx3t8mkl196ngrvisx3t8dqtcgougic,7000002bpCMAAY,2022-10-10 10:41:37,1.0
gw9q3xb50tc8fm5fpvbm7gw9q3xb6cli,7000002cL24AAE,2022-10-16 09:44:02,8.0
byo1md09we2i10ybyo1zorr0cb881obm,7000002asyaAAA,2022-10-12 09:33:37,4.0
1r2hta8s71w0me5yj1r23rfgj2rcu9kd,7000002b7NGAAY,2022-10-07 11:07:41,8.0
llxb8e040lgziajq57nllxb8xu8mifgl,7000002bCZWAA2,2022-10-06 14:25:56,6.0
ig2v3wtj80q9be712qi0ig2v3woii5ps,7000002bEvAAAU,2022-10-21 13:56:55,7.0
x3mdqfrjd2wuqnx3xdm4n1eg8wnxvpbp,7000002bIrkAAE,2022-10-20 11:57:18,6.0
jwjbdpbpog1gxg0zthuysfjwjbdpbpgw,7000002bTIbAAM,2022-10-21 15:35:04,7.0
484hal8zo8nroiwlkk484halvjkoo8u5,7000002bYc2AAE,2022-10-13 10:54:33,5.0
dlaobt5845f3g1b1ssh0tdlaoygutie7,7000002bZ62AAE,2022-12-25 01:00:00,5.0
lucnhu5mykqyhjg7m4h3lucnhun5is6g,7000002baKyAAI,2022-10-12 15:12:46,3.0
73mzni3hvhny0hx73mznpgvstdr6usx1,7000002bbOwAAI,2022-10-13 14:55:26,5.0
v33iv8hmzbrm4lctjzb7v33igkglfybx,7000002bj1DAAQ,2022-10-14 16:35:56,4.0
vsfv9l9i6r2uj2iv4185b2levsfv9l9o,7000002bsjTAAQ,2022-10-11 20:41:10,5.0
4qemf3unge94jrh4qem8kerk7s6e62i8,7000002c1HrAAI,2022-10-20 11:22:45,4.0
dtubhlnjfh3gx11sdtubwnaq22qaudqw,7000002cPi9AAE,2022-10-17 19:59:29,4.0
jnb6zk9431mh12bo7nmjnb6zk94k5op1,7000002amrDAAQ,2022-10-09 14:54:39,7.0
qpus1mq3x80tic7mm2lpwqpus1mqkmxj,7000002ams1AAA,2022-10-08 11:55:18,8.0
ekyw9ixqi0asalyekyw9iztjtbpeg2k0,7000002boi7AAA,2022-10-18 12:42:54,9.0
u0xtlnkz6wbkcde1taa6u0xtl9ahux86,7000002c6h6AAA,2022-10-15 13:37:01,3.0
v4ijya4ih5rmy0v4igyn5y1dsblw4jyr,7000002be2FAAQ,2022-10-09 13:08:14,9.0
nuej0m34er1woyy8rlnuej0m3k7cbmrr,7000002bf0kAAA,2022-10-11 18:51:33,9.0
kcjqnf4zww0j6skcjqnw6hiwpuf1s5i5,7000002bq1oAAA,2022-10-18 15:55:33,9.0
6kivgx8gbc66nlt07o6kivgco0hgp14f,7000002c149AAA,2022-10-23 12:07:06,7.0
igxnfy7j8tbcaq1t6rigxnfy7g2qh7qx,7000002anEWAAY,2022-10-10 13:24:59,8.0
t8aqcpkh5xv47yfczqm1at8aqcavkxe2,7000002bCqmAAE,2022-10-05 14:08:18,9.0
n6fm9lz90fd1xid1oan6fm99hm0hr34u,7000002bMmjAAE,2022-10-04 16:51:03,8.0
919qvbr7rl763onaxmpmv919qvet54ag,7000002aKYMAA2,2022-10-03 16:56:53,7.0
7mzfaivf4l0r5o0zg7mzfa6axxyh8tka,7000002b4N8AAI,2022-10-12 18:25:39,5.0
0zxbhx2183wlsqzkkgsb0zxbvpvohi0u,7000002bMIoAAM,2022-10-14 10:18:10,5.0
v3jlsft00omvmmxfv3jls8b8evi98s8x,7000002bP91AAE,2022-10-06 15:18:52,7.0
9fo3yselfuloyrv5oh9fo6kquhtisi0f,7000002bPtTAAU,2022-10-13 17:29:51,8.0
cf6rnleeb6d0ahkcf6rnlzlsq17o1esf,7000002bWeQAAU,2022-11-02 15:50:28,7.0
kjx34w4rss82r2ip5kjx342zjej4x7je,7000002bWypAAE,2022-10-11 18:03:11,7.0
mh6652ll569bfki6mh6659dlmfpya45s,7000002blK2AAI,2022-10-11 21:35:07,4.0
eo9iuyc3556562bpxr9vrseo9iuycula,7000002ao1AAAQ,2022-10-04 04:16:37,9.0
visfalex9vrhtt4lbchgvisfa2cuu40d,7000002bCkAAAU,2022-10-03 10:57:11,8.0
hr43yrup1gnihew09pfvhhr43yioq737,7000002bDDMAA2,2022-10-15 18:56:28,5.0
wgi6gorxb7vh82vwddrwgi64gp8x2im3,7000002bQnWAAU,2022-10-27 18:23:54,8.0
xr8t9eyidmvw0xxr8zbm28adpusrfmqr,7000002bSPMAA2,2022-10-11 04:58:26,5.0
ua94wm159smc9gi3glua94wimcxllpae,7000002bXuBAAU,2022-10-04 14:23:00,9.0
32orftj8rh92o74pj0xdp32orftj8qia,7000002baNnAAI,2022-10-03 21:19:56,3.0
m9hj1rz91tqr71c0m9hx4jdb9gfrxg6o,7000002bpOTAAY,2022-10-18 12:09:27,9.0
lhjzvw82kq6wlh0uud4psxyg7faclvyy,7000002cBCIAA2,2022-10-17 18:35:01,4.0
7sag5a2middx7wthk567sag5ail7q3y5,7000002aqNrAAI,2022-10-11 12:25:08,4.0
clu5ymysaowtm5ivccouclu5ymv2s1k2,7000002bAR1AAM,2022-10-18 13:30:32,9.0
pzubeuj22a16opzubupun6swmnkvcn0x,7000002bCdFAAU,2022-10-18 13:43:04,9.0
o1l0qmht3976cef52o1l0c6d4emywf99,7000002bD6RAAU,2022-10-19 12:57:52,10.0
02ta1d5s8xxd7ubsjog02tjyabr8qipg,7000002bH0qAAE,2022-10-20 09:53:45,9.0
0jznlimx3m5ro3m4r3lbwo0jznliqvwx,7000002bTohAAE,2022-10-20 12:35:58,6.0
6bm17el29qga1hxril6bm17ekkmq4z1b,7000002bY3wAAE,2022-10-06 19:40:50,9.0
ymk5p57g1qzhymkffikr1icyp9gtdju8,7000002aoV0AAI,2022-10-08 04:25:41,10.0
6bvp2odfb1sdrmbbh46bvpq9wum657vi,7000002bKyYAAU,2022-10-04 20:30:43,3.0
o7hnpjaj9s1u56ce8w8io7hnpjr109ew,7000002bx7YAAQ,2022-10-17 18:25:16,4.0
hn4yt21ix73hlzivthn4yttm4h6cy477,7000002c3ilAAA,2022-10-14 08:17:30,9.0
xwlh6xm42pr20kz6367exwlh6svxdfpt,7000002cX42AAE,2022-10-21 08:40:14,4.0
3an7mmwydxbh97khxf5m3an7mng2j0p5,7000002ahsuAAA,2022-10-03 09:22:49,9.0
lg6b5b7vfj61mmx0cqhzlg6bwjexnfo4,7000002aoDbAAI,2022-10-03 08:21:06,9.0
mekzjjr6btt1hagdxs6mmekzjjfptsbl,7000002b0OpAAI,2022-10-09 18:54:09,7.0
sdeggk41lvhp4sc33sdegr9xr1nrk8ok,7000002bI7YAAU,2022-10-03 17:52:01,9.0
ztu1n3oumhgl6qwn4pszztu1ncg0f9ly,7000002bYJjAAM,2022-10-06 15:32:11,7.0
st26nlao7f0eyu6st269ssyvr8xbsbbu,7000002bhJyAAI,2022-10-10 14:48:27,7.0
nyt81xnq4388392lmcpnyta1xf0wc2wi,7000002bi91AAA,2022-10-20 08:06:51,9.0
1hpljghu1mw3j5rx2vt6v1hpljghop7z,7000002bq9EAAQ,2022-10-13 18:26:44,1.0
78yy9v6eou3svrbmuq78yyehu761bqjp,7000002aoaQAAQ,2022-10-07 13:33:05,8.0
fwd5pamup0cm3xz6ymtmtlfwd5pamu2d,7000002beibAAA,2022-10-03 10:58:21,9.0
cnj1g5cqhgj5nuf9kpcnj1ga9lhbqvu1,7000002bkYIAAY,2022-10-04 17:45:11,6.0
6hquj7om3a6zwzn76hq1pq167nqll1pq,7000002bkzUAAQ,2022-10-04 14:59:49,7.0
ehkbnuvrlnx0lehkqp6yvk2rjpq34kjt,7000002bpOXAAY,2022-10-11 12:36:46,4.0
o0w0h383jeyty78fujso0w0h3abcg6bz,7000002bq2IAAQ,2022-10-04 09:37:29,5.0
088d3lnbacwflfm088r6sre9gic76e1c,7000002bwd4AAA,2022-10-12 14:35:41,5.0
m455wygoxztdjy7orh4rm45508b9hgjj,7000002bzWuAAI,2022-10-11 10:27:03,1.0
68vrs80d2vmtu1rlj1s268vrs8zag6v1,7000002cPKRAA2,2022-10-18 09:30:23,3.0
gr6sbz5yqbssrrjkgr6soitd906kmly4,7000002cR3DAAU,2022-10-20 12:14:07,7.0
jskwqwh03kukld6b6jskwqwh0e122vg1,7000002b7DGAAY,2022-10-17 10:41:41,7.0
l6ngd34hzjn57g0grxjl8l6ngbxt8m7w,7000002beZAAAY,2022-10-06 10:55:27,5.0
muilvbownsdp1nip25h5j7rwymuilvbo,7000002blZqAAI,2022-10-05 05:06:37,3.0
y9yr8bvv4hk3ovkua4xy9yr8maz42yg6,7000002boYHAAY,2022-10-09 07:00:33,3.0
jzj5obe6zdah406pcjzj71w29sknycn0,7000002cPJ4AAM,2022-10-18 11:26:45,8.0
t1wyb4niiczjm8ost1wybbwahqyoz1j7,7000002aobIAAQ,2022-10-12 14:14:30,10.0
bdim9qpy5pzz3zaqpduvqbdim9q77is6,7000002aqKnAAI,2022-10-15 10:58:27,9.0
qxay1ihehbl7vvj17u6qxaygr1jcmawk,7000002azBkAAI,2022-10-12 16:06:51,3.0
jh97u7oo6ep0ihk8ksdjh97ym40z7v8b,7000002b23AAAQ,2022-10-07 17:28:14,8.0
09w7am6msp1hcqej09w7ayx8ldxtyppb,7000002b3mkAAA,2022-10-14 12:41:38,8.0
